name,hit,heavy_atoms,mw,length_A
"Plerixafor (AMD3100)",0,36,502.8,9.901404964139081
"Plerixafor 8HCl (AMD3100 8HCl)",0,36,502.8,9.901404964139081
"Pleuromutilin",0,27,378.5,8.756043778622477
"Podocarpic Acid",0,20,274.4,9.60209434214362
"Polydatin",0,28,390.4,12.775178673051604
"Pomalidomide",0,20,273.2,9.997180886664248
"Ponatinib (AP24534)",0,39,532.6,18.39786940873514
"Posaconazole",0,51,700.8,18.41894976405592
"Potassium Canrenoate",0,26,358.5,12.764151768007507
"Potassium guaiacolsulfonate hemihydrate",0,13,204.2,6.621266040399508
"Potassium sorbate",0,8,112.1,7.3266236904316955
"Povidone iodine",0,8,111.1,4.747672950832337
"Pralatrexate",0,35,477.5,13.36367245115851
"Pralidoxime chloride",0,10,137.2,5.099095400860629
"Pralidoxime Iodide",0,10,137.2,5.099095400860629
"Pramipexole",0,14,211.3,9.952453716749451
"Pramipexole 2HCl Monohydrate",0,14,211.3,9.952453716749451
"Pramipexole dihydrochloride",0,14,211.3,9.952453716749451
"Pramiracetam",0,19,269.4,9.256682573487485
"Pramoxine HCl",0,21,293.4,16.398433077756412
"Pranlukast",0,36,481.5,13.41037270225402
"Prasugrel",0,26,373.4,12.46330143062777
"Prasugrel Hydrochloride",0,26,373.4,12.46330143062777
"Pravastatin",0,30,424.5,11.748527568617666
"Pravastatin sodium",0,30,424.5,11.748527568617666
"Prazosin",0,28,383.4,14.729784342934645
"Prazosin HCl",0,28,383.4,14.729784342934645
"PRE-084",0,23,317.4,8.59596330610469
"Prednisolone",0,26,360.5,12.309461536004335
"Prednisolone Acetate",0,29,402.5,11.933026550748401
"Prednisone",0,26,358.4,12.862292777806754
"Prednisone acetate",0,29,400.5,14.072388779202814
"Pregnenolone",0,23,316.5,12.684494044908067
"Prieurianin",0,53,748.8,14.181462498165113
"Prilocaine",0,16,220.3,7.7740523743708705
"Prilocaine hydrochloride",0,16,220.3,7.7740523743708705
"Primaquine Diphosphate",0,19,259.4,9.587287290882545
"Primidone",0,16,218.3,6.9358621923735955
"Proadifen HCl",0,26,353.5,9.724771376149036
"Proanthocyanidins",0,43,594.5,12.66896222301765
"Probenecid",0,19,285.4,10.260440179757989
"Probucol",0,35,516.9,12.145330169003392
"Procainamide",0,17,235.3,12.20272965040773
"Procainamide HCl",0,17,235.3,12.20272965040773
"Procaine",0,17,236.3,10.283993863323882
"Procaine HCl",0,17,236.3,10.283993863323882
"Procarbazine HCl",0,16,221.3,10.140482176915176
"Procaterol HCl",0,21,290.4,9.377110558209662
"Prochlorperazine dimaleate salt",0,25,374.0,11.212921405347876
"Procyclidine HCl",0,21,287.4,8.469275431657755
"Proflavine",0,16,209.3,9.578391740482283
"Proflavine Hemisulfate",0,16,209.3,9.578391740482283
"Progesterone",0,23,314.5,10.838328351017879
"Progesterone",0,23,314.5,10.838328351017879
"Progesterone",0,23,314.5,10.838328351017879
"Progesterone",0,23,314.5,12.441633981124697
"Proguanil",0,17,253.7,12.611146745859113
"prohexadione-calcium",0,15,212.2,8.839187086264467
"Promazine hydrochloride",0,20,284.4,8.68471422889203
"Promestriene",0,24,328.5,14.261479684701737
"Promethazine",0,20,284.4,7.568079306898279
"Promethazine HCl",0,20,284.4,7.568079306898279
"Prometon",0,16,225.3,7.688701060551709
"Pronamide",0,16,256.1,9.535053909618135
"Propacetamol hydrochloride",0,19,264.3,12.128813784381652
"Propafenone",0,25,341.5,8.987084092144517
"Propafenone HCl",0,25,341.5,8.987084092144517
"Propantheline bromide",0,27,368.5,9.35729190192257
"Proparacaine HCl",0,21,294.4,12.815129966610563
"Propham",0,13,179.2,8.704302950722347
"Propidium Iodide",0,31,414.6,10.57057262128823
"Propiverine hydrochloride",0,27,367.5,11.226268338964333
"Propranolol HCl",0,19,259.3,10.540134825214727
"Propyl gallate",0,15,212.2,8.61987458633112
"Propylthiouracil",0,11,170.2,6.087643231113265
"Propyphenazone (4-Isopropylantipyrine)",0,17,230.3,8.886991212940579
"Prostaglandin E2 (PGE2)",0,25,352.5,13.52475155521222
"Protionamide",0,12,180.3,7.416919005311444
"Protocatechuic acid",0,11,154.1,6.390216862480831
"Protopine",0,26,353.4,12.029639515886627
"Protoporphyrin IX",0,42,562.7,14.721873204004227
"Protriptyline hydrochloride",0,20,263.4,7.640443742102328
"Proxyphylline",0,17,238.2,8.480647474894146
"Prucalopride",0,25,367.9,10.48375098375353
"Prucalopride Succinate",0,25,367.9,10.48375098375353
"Prulifloxacin (NM441, AF 3013)",0,32,461.5,16.614493425394627
"Psoromic Acid",0,26,358.3,9.757520092651887
"Puerarin",0,30,416.4,13.088272752427388
"Pulegone",0,11,152.2,6.526272791832586
"Purine",0,9,120.1,4.319185769676724
"Puromycin 2HCl",0,34,471.5,11.532864010794155
"Puromycin aminonucleoside",0,21,294.3,10.560512280562603
"Purpurin",0,19,256.2,8.82644887960018
"Purvalanol A",0,27,388.9,10.994557692069028
"Pyrantel Pamoate",0,14,206.3,8.955283985025712
"Pyrazinamide",0,9,123.1,4.922235193204253
"Pyrazole",0,5,68.1,2.278304616560984
"Pyridostigmine Bromide",0,13,181.2,7.470923067819703
"Pyridoxal 5-phosphate monohydrate",0,16,247.1,8.169440113872625
"Pyridoxal 5���-phosphate hydrate",0,16,247.1,8.169440113872625
"Pyridoxal hydrochloride",0,16,247.1,8.169440113872625
"Pyridoxal phosphate",0,16,247.1,8.169440113872625
"Pyridoxine",0,12,169.2,6.389089550052511
"Pyridoxine HCl",0,12,169.2,6.389089550052511
"Pyrilamine Maleate",0,21,285.4,11.315214234228078
"Pyrimethamine",0,17,248.7,10.08881280575858
"Pyrimethamine",0,17,248.7,10.08881280575858
"Pyrithione Zinc",0,8,127.2,4.576484177923075
"Pyrithioxin",0,24,368.5,13.283602232457834
"Pyrithioxin Dihydrochloride",0,24,368.5,13.283602232457834
"Pyrogallol",0,9,126.1,4.779017323660291
"Pyroxidine Hcl",0,12,169.2,6.389089550052511
"Pyruvic acid",0,6,88.1,3.744738798842548
"pyrvinium",0,29,382.5,17.209807091548093
"Quercetin",0,22,302.2,10.732520248488273
"Quercetin Dihydrate",0,22,302.2,10.732520248488273
"Quercitrin",0,32,448.4,12.046650157353827
"Quetiapine",0,27,383.5,11.630705851613293
"Quetiapine Fumarate",0,27,383.5,11.630705851613293
"Quillaic acid",0,35,486.7,13.052206666980869
"Quinacrine (Di Hydrochloride)",0,28,400.0,11.594428999358316
"Quinacrine 2HCl",0,28,400.0,11.594428999358316
"Quinacrine Dihydrochloride Dihydrate",0,28,400.0,11.594428999358316
"Quinapril HCl",0,32,438.5,10.77028869242307
"Quinestrol",0,27,364.5,14.246744232221433
"Quinidine hydrochloride monohydrate",0,24,324.4,8.585086295491951
"Quinidine sulfate",0,24,324.4,8.585086295491951
"Quinine",0,24,324.4,8.630314933935317
"Quinine HCl Dihydrate",0,24,324.4,8.630314933935317
"Quinizarin",0,18,240.2,7.550965145630488
"Quizartinib (AC220)",0,40,560.7,21.901398848579536
"R788 (Fostamatinib) Disodium",0,40,580.5,12.702063179922206
"Rabeprazole",0,25,359.5,9.283149407555186
"Raceanisodamine",0,22,305.4,9.456514098077
"Racecadotril",0,27,385.5,10.75180290188324
"Ractopamine HCl",0,22,301.4,10.111143881130051
"Radotinib",0,39,530.5,16.485458159498595
"Raffinose",0,34,504.4,14.525019664403215
"Rafoxanide",0,27,626.0,15.653471011229508
"Raloxifene",0,34,473.6,15.477935624834988
"Raloxifene HCl",0,34,473.6,15.477935624834988
"Raltegravir (MK-0518)",0,32,444.4,11.241165735243547
"Raltegravir potassium",0,32,444.4,11.241165735243547
"Raltitrexed",0,32,458.5,14.584621391089339
"Ramatroban",0,29,416.5,13.215710638393277
"Ramipril",0,30,416.5,12.716565776223597
"Ramosetron Hydrochloride",0,21,279.3,9.950025927615146
"Ranitidine",0,21,314.4,11.67096470830865
"Ranitidine Hydrochloride",0,21,314.4,11.67096470830865
"Ranolazine",0,31,427.5,9.830912328321078
"Ranolazine 2HCl",0,31,427.5,9.830912328321078
"Rasagiline",0,13,171.2,7.786721900488903
"Rasagiline Mesylate",0,13,171.2,7.786721900488903
"Rebamipide",0,26,370.8,11.853319459758314
"Rebeprazole sodium",0,25,359.5,9.283149407555186
"Reboxetine mesylate",0,23,313.4,9.39380264127468
"Regadenoson",0,28,390.4,10.428661449067947
"Regorafenib (BAY 73-4506)",0,33,482.8,16.27869969342654
"Regorafenib Hydrochloride",0,33,482.8,16.27869969342654
"Regorafenib Monohydrate",0,33,482.8,16.27869969342654
"Relebactam",0,23,348.4,11.773854888940031
"Relugolix",0,44,623.6,20.338320816103376
"Remdesivir (GS-5734)",0,42,602.6,12.468312356427296
"Remogliflozin etabonate (GSK189075)",0,37,522.6,12.012014592061053
"Repaglinide",0,33,452.6,13.038959797080906
"Resazurin sodium",0,17,229.2,9.456810264053681
"Reserpine",0,44,608.7,17.298129087711548
"Resiquimod",0,23,314.4,10.105615767004211
"Resveratrol",0,17,228.2,11.089760878796538
"Retapamulin",0,36,517.8,12.051981040753603
"Retigabine",0,22,303.3,12.27525785650772
"Retigabine 2HCl",0,22,303.3,12.27525785650772
"Retinyl (Vitamin A) Palmitate",0,38,524.9,17.16213938732999
"Revaprazan Hydrochloride",0,27,362.5,14.182437875727278
"Revefenacin",0,44,597.8,17.813739035853985
"Rhodamine 123",0,26,344.4,9.507612705848391
"Rhodamine 6G",0,33,442.6,11.099354637886954
"Rhodamine B",0,33,441.6,13.256390898115965
"Rhynchophylline",0,28,384.5,10.209775376664673
"Ribavirin",0,17,244.2,8.701675154774554
"Ribitol",0,10,152.1,5.115534699321146
"Ribociclib (LEE011)",0,32,434.5,15.051830321710082
"Ribociclib hydrochloride",0,32,434.5,15.051830321710082
"Ribociclib succinate",0,32,434.5,15.051830321710082
"Riboflavin Tetrabutyrate",0,47,656.7,12.558991521310146
"Ribose",0,10,150.1,5.483565282387204
"Ribostamycin Sulfate",0,31,454.5,9.367284224068795
"Rifabutin",0,61,847.0,15.938199791517768
"Rifampicin",0,59,823.0,16.152710027692123
"Rifampin",0,59,823.0,16.152710027692123
"Rifamycin S",0,50,695.8,12.938709329600233
"Rifamycin sodium salt",0,50,697.8,13.729176246678161
"Rifapentine",0,63,877.0,16.2941813342991
"Rifaximin",0,57,785.9,12.91835394613764
"Rilmenidine Phosphate",0,13,180.3,6.623323044683172
"Rilpivirine",0,28,366.4,12.014249385353004
"Riluzole",0,15,234.2,9.586089092265976
"Rimantadine",0,13,179.3,5.4429939499014575
"Rimantadine Hydrochloride",0,13,179.3,5.4429939499014575
"Rimegepant (BMS-927711)",0,39,534.6,15.905027321347607
"Rimonabant",0,30,463.8,14.213427265361162
"Riociguat (BAY 63-2521)",0,31,422.4,12.45355514938604
"Ripasudil (K-115) hydrochloride dihydrate",0,22,323.4,9.144885195468412
"Ripretinib (DCC-2618)",0,33,510.4,15.194716034717972
"Risedronate Sodium",0,17,283.1,6.886062668059673
"Risperidone",0,30,410.5,9.552046839082484
"Ritodrine HCl",0,21,287.4,12.72425512876245
"Ritonavir",0,50,721.0,13.132626929590957
"Rivaroxaban",0,29,435.9,11.672986368692001
"Rivastigmine",0,18,250.3,9.829826085529591
"Rivastigmine Tartrate",0,18,250.3,9.829826085529591
"Rizatriptan Benzoate",0,20,269.4,11.327653587234858
"RO 41-0960",0,20,277.2,9.805790032316368
"Robenidine Hydrochoride",0,22,334.2,16.600110496232944
"Rocuronium Bromide",0,38,529.8,14.908409396565082
"Rofecoxib",0,22,314.4,10.027993070381173
"Roflumilast",0,26,403.2,12.638169133937888
"Rolapitant",0,35,500.5,13.539109884189251
"Rolipram",0,20,275.3,11.009779106527706
"Ronidazole",0,14,200.2,8.425041223087106
"Ropinirole HCl",0,19,260.4,9.888875363705496
"Ropivacaine",0,20,274.4,9.159085970052834
"Ropivacaine HCl",0,20,274.4,9.159085970052834
"Ropivacaine Mesilate",0,20,274.4,9.159085970052834
"Roquinimex",0,23,308.3,8.593032397716305
"Roscovitine",0,26,354.5,10.176414094166322
"Rosiglitazone",0,25,357.4,13.738132847983351
"Rosiglitazone HCl",0,25,357.4,13.738132847983351
"Rosiglitazone maleate",0,25,357.4,13.738132847983351
"Rosmarinic acid",0,26,360.3,16.439525129320632
"Rosuvastatin Calcium",0,33,481.5,13.116007897547384
"Rotenone",0,29,394.4,11.74090396867322
"Rotenone",0,29,394.4,11.74090396867322
"Rotenone (Barbasco)",0,29,394.4,12.044231434593867
"Rotigotine",0,22,315.5,11.755231608069993
"Rotundine",0,26,355.4,11.307378409765759
"Roxadustat (FG-4592)",0,26,352.3,14.221165416894934
"Roxatidine Acetate HCl",0,25,348.4,10.125665155120032
"Roxithromycin",0,58,837.1,14.288484999731343
"Rubitecan",0,29,393.4,12.790272044666969
"Ruboxistaurin (LY333531 HCl)",0,35,468.6,11.15815356225817
"Rucaparib",0,24,323.4,12.331881888807132
"Rucaparib (AG-014699,PF-01367338) phosphate",0,24,323.4,12.331881888807132
"Rucaparib Camsylate",0,24,323.4,12.331881888807132
"Rufinamide",0,17,238.2,8.588606458228716
"Rupatadine Fumarate",0,30,416.0,11.940004292921245
"Ruscogenin",0,31,430.6,16.013676524945108
"Rutaecarpine",0,22,287.3,10.984877450674738
"Rutin",0,43,610.5,15.746671877922337
"Rutin hydrate",0,43,610.5,15.746671877922337
"Ruxolitinib (INCB018424)",0,23,306.4,10.98090841926064
"Ruxolitinib Phosphate",0,23,306.4,10.98090841926064
"S-(4-Nitrobenzyl)-6-Thioinosine",0,29,419.4,11.58221777278181
"S-Ruxolitinib (INCB018424)",0,23,306.4,10.980923177462735
"S(-)-Propranolol hydrochloride",0,19,259.3,10.540134825214727
"Saccharin",0,12,183.2,5.168522714095964
"Saccharin sodium salt hydrate",0,12,183.2,5.168522714095964
"Sacubitril hemicalcium salt",0,30,411.5,13.756904534795368
"Safinamide",0,22,302.3,12.74738553912668
"Safinamide Mesylate",0,22,302.3,12.74738553912668
"Saikosaponin A",0,55,781.0,21.36519009876317
"Saikosaponin D",0,55,781.0,20.825097367245956
"Salbutamol",0,17,239.3,10.525921789352946
"Salbutamol Sulfate",0,17,239.3,10.525921789352946
"Salicin",0,20,286.3,8.844112241465366
"Salicylamide",0,10,137.1,5.103778155028515
"Salicylanilide",0,16,213.2,9.282939324487252
"Salicylic acid",0,10,138.1,5.0679139522561805
"Salicylic Acid",0,10,138.1,5.0679139522561805
"Salidroside",0,21,300.3,11.638057691982938
"Salinomycin, Sodium",0,53,751.0,15.104702761485052
"Salmeterol",0,30,415.6,16.862187565599356
"Salmeterol Xinafoate",0,30,415.6,16.862187565599356
"Salvianolic acid B",0,52,720.6,12.945691884628754
"Sancycline",0,30,414.4,11.008421327829636
"Sanguinarine",0,25,332.3,12.280795229115594
"Sanguinarine chloride",0,25,332.3,12.280795229115594
"Sanguinarine Chloride",0,25,332.3,12.280795229115594
"Sanguinarine Sulfate",0,25,332.3,12.280795229115594
"Sapindoside A",0,53,751.0,18.831200881039354
"Sapropterin Dihydrochloride",0,17,241.3,9.26671910237612
"Saquinavir (Ro 31-8959)",0,49,670.9,16.789527913389147
"Sarafloxacin HCl",0,28,385.4,10.202760123588487
"Saroglitazar",0,31,439.6,11.405304929928795
"Sarpogrelate hydrochloride",0,31,429.5,12.095937795150684
"Sasapyrine",0,19,258.2,9.069134968112817
"Saxagliptin",0,23,315.4,9.245451416696358
"Saxagliptin hydrate",0,23,315.4,9.245451416696358
"SB 204741",0,20,286.4,13.716292016910652
"SB 222200",0,29,380.5,10.851033209918848
"Scopolamine",0,22,303.4,8.650956501187109
"Scopolamine HBr",0,22,303.4,8.650956501187109
"Scopolamine HBr trihydrate",0,22,303.4,8.650956501187109
"Scutellarin",0,33,462.4,13.067324211839752
"Sebacic acid",0,14,202.2,6.848554682832891
"Secnidazole",0,13,185.2,5.903362592070685
"Secologanin",0,27,388.4,11.8212010613006
"Securinine",0,16,217.3,7.1555655296297145
"Selamectin",0,55,770.0,17.333402327845178
"Selexipag",0,35,496.6,10.46838987073395
"Selinexor (KPT-330)",0,31,443.3,10.300015083892967
"Selpercatinib (LOXO-292, ARRY-192)",0,39,525.6,20.143356630447403
"Selumetinib (AZD6244)",0,27,457.7,12.18921571534023
"Sennoside A",0,62,862.7,18.881399765565888
"Sennoside B",0,62,862.7,15.948469890365274
"Serotonin HCl",0,13,176.2,5.978204143517774
"Sertaconazole nitrate",0,27,437.8,10.569048991090353
"Sertraline HCl",0,20,306.2,9.373107734251436
"Sevoflurane",0,12,200.1,4.852393178368903
"Sildenafil",0,33,474.6,13.16782028098679
"Sildenafil Citrate",0,33,474.6,13.16782028098679
"Sildenafil Mesylate",0,33,474.6,13.16782028098679
"Silibinin",0,35,482.4,14.070813172134493
"Silodosin",0,35,495.5,12.541631299588365
"Simeprevir",0,52,750.0,17.478775426438855
"Simvastatin",0,30,418.6,10.155154723615826
"Sinensetin",0,27,372.4,12.955562084411971
"Sinomenine",0,24,329.4,8.085320636302201
"Sinomenine hydrochloride",0,24,329.4,9.334581559827658
"Siramesine HCl",0,34,454.6,14.887863828615863
"Sisomicin sulfate",0,31,447.5,10.789547220573455
"Sitafloxacin Hydrate",0,28,409.8,12.34790601738831
"Sitagliptin",0,28,407.3,16.099130496775807
"Sitagliptin phosphate monohydrate",0,28,407.3,16.099130496775807
"Sivelestat (ONO-5046)",0,30,434.5,9.567064587477844
"Sivelestat sodium tetrahydrate",0,30,434.5,9.567064587477844
"Skf 96365",0,27,366.5,10.383829105599462
"Sobuzoxane",0,36,514.5,9.983970904701449
"Sodium 4-Aminosalicylate",0,11,153.1,6.439869925283398
"Sodium Aescinate",0,19,294.5,8.867078997813033
"Sodium ascorbate",0,12,176.1,6.090143933629749
"Sodium benzoate",0,9,122.1,5.070748280037488
"Sodium butyrate",0,6,88.1,3.817400410145837
"Sodium cholate",0,30,422.6,10.997196758554518
"Sodium citrate",0,13,192.1,5.424030840656341
"Sodium citrate dihydrate",0,13,192.1,6.409283282872631
"Sodium Danshensu",0,19,294.5,8.867078997813033
"Sodium Dehydrocholate",0,19,294.5,8.867078997813033
"Sodium Demethylcantharidate",0,19,294.5,8.867078997813033
"Sodium dichloroacetate (DCA)",0,6,128.9,3.6551567179789086
"Sodium etidronate",0,11,206.0,5.612637669402875
"Sodium ferulate",0,14,194.2,8.729719096573342
"Sodium Gluconate",0,13,194.1,6.385654482440495
"Sodium gualenate",0,19,278.4,9.61523694733254
"Sodium Houttuyfonate",0,18,280.4,9.865273310542443
"Sodium Hyaluronate",0,19,294.5,8.867078997813033
"Sodium L-lactate",0,6,90.1,3.6347872064006914
"Sodium lauryl sulfate",0,16,250.4,10.883944285427974
"Sodium Phenylbutyrate",0,12,164.2,7.293584999006409
"Sodium phytate hydrate",0,19,294.5,8.867078997813033
"Sodium Picosulfate",0,29,437.5,13.189033998422374
"Sodium salicylate",0,10,138.1,5.0679139522561805
"Sodium stibogluconate",0,31,679.8,9.45407985748711
"Sodium succinate",0,8,118.1,4.9190166920217395
"Sodium sulfadiazine",0,17,250.3,8.749646166345828
"Sodium tauroglycocholate",0,19,294.5,8.867078997813033
"Sodium Thiocyanate",0,3,59.1,2.8464674428214405
"Sofalcone",0,33,450.5,16.75528435628509
"Sofosbuvir (PSI-7977, GS-7977)",0,36,529.5,13.905636781074048
"Solifenacin",0,27,362.5,11.134920280136356
"Solifenacin succinate",0,27,362.5,11.134920280136356
"Sonidegib (Erismodegib, NVP-LDE225)",0,35,485.5,19.836029829142785
"Sophoricoside",0,31,432.4,16.0172319238697
"Sophoridine",0,18,248.4,7.541241536812306
"Sorafenib",0,32,464.8,16.672837245036625
"Sorafenib Tosylate",0,32,464.8,16.672837245036625
"Sorbic acid",0,8,112.1,7.3266236904316955
"Sorbitol",0,12,182.2,5.77104707468323
"Sotagliflozin (LX4211)",0,28,424.9,12.38520315795785
"Sotalol HCl",0,18,272.4,12.466415081447314
"SP600125",0,17,220.2,7.473405373768927
"Sparfloxacin",0,28,392.4,10.656091634061088
"Sparteine",0,17,234.4,7.901917424748117
"Spectinomycin 2HCl",0,23,332.4,9.205834537049718
"Spectinomycin dihydrochloride pentahydrate",0,23,332.4,9.205834537049718
"Spermine",0,14,202.3,9.642707309310364
"Spermine Tetrahydrochloride",0,14,202.3,9.642707309310364
"Spiramycin",0,59,843.1,14.888027798409508
"Spironolactone",0,29,416.6,12.390145801303447
"Squalane",0,30,422.8,13.546340685290728
"Squalene",0,30,410.7,11.752930759233864
"Stachyose",0,45,666.6,13.574836810176647
"Staurosporine",0,35,466.5,10.883688478029134
"Stavudine (d4T)",0,16,224.2,9.35189972799082
"Stearic acid",0,20,284.5,12.748325569647415
"Stevioside",0,56,804.9,17.980275828435826
"Stiripentol",0,17,234.3,10.73716415626948
"Streptomycin sulfate",0,40,581.6,13.291330713361786
"Streptomycin Sulfate",0,40,581.6,13.291330713361786
"Streptozotocin (STZ)",0,18,265.2,9.8993031624124
"Succimer",0,10,182.2,5.030211923782008
"Succinic acid",0,8,118.1,4.9190166920217395
"Succinylcholine Chloride Dihydrate",0,20,290.4,13.331225433401077
"Succinylsulfathiazole",0,23,355.4,14.269915682276515
"Sucralose",0,23,397.6,8.934312569919634
"Sucrose",0,23,342.3,8.054445765782503
"Sulbactam",0,15,233.2,5.744474271607923
"Sulbactam sodium",0,15,233.2,5.744474271607923
"Sulbenicillin Sodium",0,27,414.5,12.423014683963627
"Sulbutiamine",0,48,702.9,14.51365776532246
"Sulconazole Nitrate",0,24,397.8,12.700692194146747
"Sulconazole Nitrate",0,24,397.8,12.700692194146747
"Sulfabenzamide",0,19,276.3,9.947531191178449
"Sulfabenzamide",0,19,276.3,9.947531191178449
"Sulfacetamide",0,14,214.2,7.832968859369051
"Sulfacetamide",0,14,214.2,7.832968859369051
"Sulfacetamide Sodium",0,14,214.2,7.832968859369051
"Sulfacetamide sodium salt hydrate",0,14,214.2,7.832968859369051
"Sulfachloropyridazine",0,18,284.7,9.069165605608637
"Sulfachlorpyridazine",0,18,284.7,9.069165605608637
"Sulfadiazine",0,17,250.3,8.749646166345828
"Sulfadiazine",0,17,250.3,8.749646166345828
"Sulfadimethoxine",0,21,310.3,10.37555021396641
"SulfadiMethoxine sodium",0,21,310.3,10.37555021396641
"Sulfadoxine",0,21,310.3,10.545558085553209
"Sulfaguanidine",0,14,214.2,8.54023503759265
"Sulfaguanidine",0,14,214.2,8.54023503759265
"sulfaisodimidine",0,19,278.3,8.183535043024563
"Sulfalene(SMPZ)",0,19,280.3,10.489589290345823
"Sulfamerazine",0,18,264.3,8.593828593250347
"Sulfamerazine",0,18,264.3,8.593828593250347
"Sulfameter",0,19,280.3,9.044656603059412
"Sulfameter",0,19,280.3,9.044656603059412
"Sulfamethazine",0,19,278.3,10.051919829486536
"Sulfamethazine",0,19,278.3,10.051919829486536
"Sulfamethazine Sodium Salt",0,19,278.3,10.051919829486536
"Sulfamethizole",0,17,270.3,10.41429702929887
"Sulfamethizole",0,17,270.3,10.41429702929887
"Sulfamethoxazole",0,17,253.3,7.863533711141634
"Sulfamethoxazole",0,17,253.3,7.863533711141634
"Sulfamethoxazole sodium",0,17,253.3,7.863533711141634
"Sulfamethoxypyridazine",0,19,280.3,8.838168863215934
"Sulfamethoxypyridazine",0,19,280.3,8.838168863215934
"Sulfamonomethoxine",0,19,280.3,8.743942137186043
"Sulfamonomethoxine",0,19,280.3,8.743942137186043
"Sulfanilamide",0,11,172.2,6.568554353014326
"Sulfanitran",0,23,335.3,9.609030192099112
"Sulfaphenazole",0,22,314.4,7.5516854495234575
"Sulfaphenazole",0,22,314.4,7.5516854495234575
"Sulfaphenazole",0,22,314.4,7.5516854495234575
"Sulfapyridine",0,17,249.3,8.649566951953384
"Sulfapyridine",0,17,249.3,8.649566951953384
"Sulfaquinoxaline sodium",0,21,300.3,8.628607384251179
"Sulfasalazine",0,28,398.4,14.756549356153872
"Sulfathiazole",0,16,255.3,9.314546752350779
"Sulfathiazole",0,16,255.3,9.314546752350779
"Sulfathiazole sodium",0,16,255.3,9.314546752350779
"Sulfisoxazole",0,18,267.3,11.013397662052881
"Sulfisoxazole",0,18,267.3,11.013397662052881
"Sulfisoxazole",0,18,267.3,11.013397662052881
"Sulfogaiacol",0,13,204.2,6.630927124262854
"Sulindac",0,25,356.4,12.75683163735564
"Sulisobenzone",0,21,308.3,9.989012452363482
"Sulphadimethoxine",0,21,310.3,10.37555021396641
"Sulpiride",0,23,341.4,11.737113137587135
"Sultamicillin",0,40,594.7,16.57689294150969
"Sultamicillin Tosylate",0,40,594.7,16.57689294150969
"Sumatriptan Succinate",0,20,295.4,10.290873177174552
"Sunitinib",0,29,398.5,14.915977036029778
"Sunitinib Malate",0,29,398.5,14.915977036029778
"Suplatast Tosylate",0,22,328.5,11.768356467093728
"Suprofen",0,18,260.3,10.570987994764122
"Suxibuzone",0,32,438.5,11.483327245171065
"Swertiamarin",0,26,374.3,10.670181207742258
"Synephrine",0,12,167.2,7.882567186753996
"Synephrine HCl",0,12,167.2,7.882567186753996
"Tacrine HCl",0,15,198.3,7.487162559798631
"Tacrine hydrochloride hydrate",0,15,198.3,7.487162559798631
"Tacrolimus (FK506)",0,57,804.0,17.459960649355466
"Tadalafil",0,29,389.4,10.322209122379187
"Tafamidis",0,20,308.1,11.886597818675417
"Talniflumate",0,30,414.3,13.89495757508487
"Tamibarotene",0,26,351.4,13.828493310551186
"Tamoxifen",0,28,371.5,12.503214874197068
"Tamoxifen Citrate",0,28,371.5,12.503214874197068
"Tamsulosin hydrochloride",0,28,408.5,9.939773246986947
"Tanshinone I",0,21,276.3,10.257680229896376
"Tanshinone IIA",0,22,294.4,10.112558419343276
"Tanshinone IIA sulfonate (sodium)",0,22,294.4,10.112558419343276
"Tartaric acid",0,10,150.1,4.340113096858732
"TAS-102",0,20,296.2,8.743898213028395
"Tasimelteon",0,18,245.3,10.524891570883877
"Taurine",0,7,125.1,5.100528096766788
"Taurocholic acid sodium salt",0,35,515.7,17.232522494012816
"Taurocholic acid sodium salt hydrate",0,35,515.7,17.232522494012816
"Taurolidine",0,17,284.4,10.498549596366326
"Tauroursodeoxycholic Acid (TUDCA)",0,34,499.7,17.065480410209148
"Tavaborole (AN-2690)",0,11,151.9,6.714589219517408
"Taxifolin (Dihydroquercetin)",0,22,304.3,8.514903617199677
"Taxol",0,62,853.9,15.158813106701244
"Tazarotene",0,25,351.5,15.54624260800175
"Tazemetostat (EPZ-6438)",0,42,572.8,17.553353071612364
"Tazobactam",0,20,300.3,7.887822961560527
"Tazobactam Sodium",0,20,300.3,7.887822961560527
"Tebipenem Pivoxil",0,33,497.6,14.521844595367414
"Tecovirimat",0,27,376.3,13.100029803897774
"Tedizolid",0,27,370.3,17.092765164839136
"Tedizolid Phosphate",0,31,450.3,16.861783554351177
"Tegafur (FT-207, NSC 148958)",0,14,200.2,7.546963315642799
"Tegaserod Maleate",0,22,301.4,12.648039928385023
"Telbivudine",0,17,242.2,8.020901882842457
"Telmisartan",0,39,514.6,16.07311535794629
"Telotristat Etiprate (LX 1606 Hippurate)",0,40,575.0,17.394157127748592
"Temocapril",0,32,476.6,10.222079353514998
"Temocapril HCl",0,32,476.6,10.222079353514998
"Temozolomide",0,14,194.2,7.763547435862872
"Teneligliptin hydrobromide",0,30,426.6,14.751197386258903
"Teniposide",0,46,656.7,16.598285999944064
"Tenofovir",0,19,287.2,8.674904079789235
"Tenofovir Alafenamide (GS-7340)",0,33,476.5,13.101973500976431
"Tenofovir alafenamide fumarate",0,33,476.5,13.101973500976431
"Tenofovir alafenamide hemifumarate",0,33,476.5,13.101973500976431
"Tenofovir Disoproxil",0,35,519.4,13.176949206661074
